"state","year","county","diocese","party","candidatevotes","totalvotes"
"SOUTH DAKOTA","2012","STANLEY","Rapid City","DEMOCRAT","435","1540"
"SOUTH DAKOTA","2012","STANLEY","Rapid City","REPUBLICAN","1063","1540"
"SOUTH DAKOTA","2008","STANLEY","Rapid City","DEMOCRAT","510","1540"
"SOUTH DAKOTA","2008","STANLEY","Rapid City","REPUBLICAN","1017","1540"
"SOUTH DAKOTA","2020","STANLEY","Rapid City","DEMOCRAT","421","1652"
"SOUTH DAKOTA","2020","STANLEY","Rapid City","REPUBLICAN","1203","1652"
"SOUTH DAKOTA","2020","TODD","Rapid City","DEMOCRAT","1963","2539"
"SOUTH DAKOTA","2020","TODD","Rapid City","REPUBLICAN","532","2539"
"SOUTH DAKOTA","2004","TODD","Rapid City","REPUBLICAN","889","3524"
"SOUTH DAKOTA","2004","TODD","Rapid City","DEMOCRAT","2543","3524"
"SOUTH DAKOTA","2000","TODD","Rapid City","DEMOCRAT","993","1494"
"SOUTH DAKOTA","2000","TODD","Rapid City","REPUBLICAN","478","1494"
"SOUTH DAKOTA","2008","TODD","Rapid City","DEMOCRAT","2208","2807"
"SOUTH DAKOTA","2008","TODD","Rapid City","REPUBLICAN","571","2807"
"SOUTH DAKOTA","2012","TODD","Rapid City","DEMOCRAT","1976","2497"
"SOUTH DAKOTA","2012","TODD","Rapid City","REPUBLICAN","498","2497"
"SOUTH DAKOTA","2016","TODD","Rapid City","REPUBLICAN","487","2125"
"SOUTH DAKOTA","2016","TODD","Rapid City","DEMOCRAT","1505","2125"
"SOUTH DAKOTA","2016","TRIPP","Rapid City","REPUBLICAN","2069","2630"
"SOUTH DAKOTA","2016","TRIPP","Rapid City","DEMOCRAT","462","2630"
"SOUTH DAKOTA","2012","TRIPP","Rapid City","DEMOCRAT","737","2691"
"SOUTH DAKOTA","2012","TRIPP","Rapid City","REPUBLICAN","1905","2691"
"SOUTH DAKOTA","2008","TRIPP","Rapid City","DEMOCRAT","914","2809"
"SOUTH DAKOTA","2008","TRIPP","Rapid City","REPUBLICAN","1859","2809"
"SOUTH DAKOTA","2020","TRIPP","Rapid City","DEMOCRAT","495","2696"
"SOUTH DAKOTA","2020","TRIPP","Rapid City","REPUBLICAN","2161","2696"
"SOUTH DAKOTA","2000","TRIPP","Rapid City","DEMOCRAT","799","2765"
"SOUTH DAKOTA","2000","TRIPP","Rapid City","REPUBLICAN","1909","2765"
"SOUTH DAKOTA","2004","TRIPP","Rapid City","DEMOCRAT","972","3245"
"SOUTH DAKOTA","2004","TRIPP","Rapid City","REPUBLICAN","2230","3245"
"SOUTH DAKOTA","2004","ZIEBACH","Rapid City","DEMOCRAT","641","1116"
"SOUTH DAKOTA","2004","ZIEBACH","Rapid City","REPUBLICAN","447","1116"
"SOUTH DAKOTA","2000","ZIEBACH","Rapid City","DEMOCRAT","314","721"
"SOUTH DAKOTA","2000","ZIEBACH","Rapid City","REPUBLICAN","384","721"
"SOUTH DAKOTA","2008","ZIEBACH","Rapid City","REPUBLICAN","312","882"
"SOUTH DAKOTA","2008","ZIEBACH","Rapid City","DEMOCRAT","554","882"
"SOUTH DAKOTA","2012","ZIEBACH","Rapid City","DEMOCRAT","439","761"
"SOUTH DAKOTA","2012","ZIEBACH","Rapid City","REPUBLICAN","314","761"
"SOUTH DAKOTA","2016","ZIEBACH","Rapid City","REPUBLICAN","368","767"
"SOUTH DAKOTA","2016","ZIEBACH","Rapid City","DEMOCRAT","353","767"
"SOUTH DAKOTA","2020","ZIEBACH","Rapid City","DEMOCRAT","481","906"
"SOUTH DAKOTA","2020","ZIEBACH","Rapid City","REPUBLICAN","404","906"
"NEVADA","2020","CARSON CITY","Reno","REPUBLICAN","16113","29739"
"NEVADA","2020","CARSON CITY","Reno","DEMOCRAT","12735","29739"
"NEVADA","2004","CARSON CITY","Reno","DEMOCRAT","9441","23106"
"NEVADA","2004","CARSON CITY","Reno","REPUBLICAN","13171","23106"
"NEVADA","2000","CARSON CITY","Reno","REPUBLICAN","11084","19452"
"NEVADA","2000","CARSON CITY","Reno","DEMOCRAT","7354","19452"
"NEVADA","2012","CARSON CITY","Reno","DEMOCRAT","10291","23319"
"NEVADA","2012","CARSON CITY","Reno","REPUBLICAN","12394","23319"
"NEVADA","2016","CARSON CITY","Reno","DEMOCRAT","9610","25016"
"NEVADA","2016","CARSON CITY","Reno","REPUBLICAN","13125","25016"
"NEVADA","2008","CARSON CITY","Reno","REPUBLICAN","11419","23680"
"NEVADA","2008","CARSON CITY","Reno","DEMOCRAT","11623","23680"
"NEVADA","2008","CHURCHILL","Reno","REPUBLICAN","6832","10605"
"NEVADA","2008","CHURCHILL","Reno","DEMOCRAT","3494","10605"
"NEVADA","2016","CHURCHILL","Reno","DEMOCRAT","2210","10938"
"NEVADA","2016","CHURCHILL","Reno","REPUBLICAN","7830","10938"
"NEVADA","2012","CHURCHILL","Reno","DEMOCRAT","2961","10265"
"NEVADA","2012","CHURCHILL","Reno","REPUBLICAN","7061","10265"
"NEVADA","2020","CHURCHILL","Reno","DEMOCRAT","3048","12881"
"NEVADA","2020","CHURCHILL","Reno","REPUBLICAN","9367","12881"
"NEVADA","2000","CHURCHILL","Reno","DEMOCRAT","2191","8823"
"NEVADA","2000","CHURCHILL","Reno","REPUBLICAN","6237","8823"
"NEVADA","2004","CHURCHILL","Reno","REPUBLICAN","7335","10237"
"NEVADA","2004","CHURCHILL","Reno","DEMOCRAT","2705","10237"
"NEVADA","2004","DOUGLAS","Reno","REPUBLICAN","15192","23898"
"NEVADA","2004","DOUGLAS","Reno","DEMOCRAT","8275","23898"
"NEVADA","2000","DOUGLAS","Reno","REPUBLICAN","11193","17974"
"NEVADA","2000","DOUGLAS","Reno","DEMOCRAT","5837","17974"
"NEVADA","2012","DOUGLAS","Reno","REPUBLICAN","16276","26075"
"NEVADA","2012","DOUGLAS","Reno","DEMOCRAT","9297","26075"
"NEVADA","2016","DOUGLAS","Reno","DEMOCRAT","8454","27885"
"NEVADA","2016","DOUGLAS","Reno","REPUBLICAN","17415","27885"
"NEVADA","2008","DOUGLAS","Reno","REPUBLICAN","14648","25904"
"NEVADA","2008","DOUGLAS","Reno","DEMOCRAT","10672","25904"
"NEVADA","2020","DOUGLAS","Reno","DEMOCRAT","11570","34117"
"NEVADA","2020","DOUGLAS","Reno","REPUBLICAN","21623","34117"
"NEVADA","2020","ELKO","Reno","DEMOCRAT","4555","21957"
"NEVADA","2020","ELKO","Reno","REPUBLICAN","16734","21957"
"NEVADA","2000","ELKO","Reno","REPUBLICAN","11025","14180"
"NEVADA","2000","ELKO","Reno","DEMOCRAT","2542","14180"
"NEVADA","2004","ELKO","Reno","DEMOCRAT","3050","15309"
"NEVADA","2004","ELKO","Reno","REPUBLICAN","11938","15309"
"NEVADA","2008","ELKO","Reno","REPUBLICAN","10969","16019"
"NEVADA","2008","ELKO","Reno","DEMOCRAT","4541","16019"
"NEVADA","2016","ELKO","Reno","DEMOCRAT","3401","18559"
"NEVADA","2016","ELKO","Reno","REPUBLICAN","13551","18559"
"NEVADA","2012","ELKO","Reno","REPUBLICAN","12014","15986"
"NEVADA","2012","ELKO","Reno","DEMOCRAT","3511","15986"
"NEVADA","2012","EUREKA","Reno","DEMOCRAT","107","808"
"NEVADA","2012","EUREKA","Reno","REPUBLICAN","663","808"
"NEVADA","2016","EUREKA","Reno","DEMOCRAT","74","854"
"NEVADA","2016","EUREKA","Reno","REPUBLICAN","723","854"
"NEVADA","2008","EUREKA","Reno","DEMOCRAT","144","745"
"NEVADA","2008","EUREKA","Reno","REPUBLICAN","564","745"
"NEVADA","2020","EUREKA","Reno","DEMOCRAT","104","1008"
"NEVADA","2020","EUREKA","Reno","REPUBLICAN","887","1008"
"NEVADA","2004","EUREKA","Reno","REPUBLICAN","571","738"
"NEVADA","2004","EUREKA","Reno","DEMOCRAT","144","738"
"NEVADA","2000","EUREKA","Reno","REPUBLICAN","632","837"
"NEVADA","2000","EUREKA","Reno","DEMOCRAT","150","837"
"NEVADA","2000","HUMBOLDT","Reno","REPUBLICAN","3638","5030"
"NEVADA","2000","HUMBOLDT","Reno","DEMOCRAT","1128","5030"
"NEVADA","2004","HUMBOLDT","Reno","DEMOCRAT","1361","5367"
"NEVADA","2004","HUMBOLDT","Reno","REPUBLICAN","3896","5367"
"NEVADA","2008","HUMBOLDT","Reno","REPUBLICAN","3586","5664"
"NEVADA","2008","HUMBOLDT","Reno","DEMOCRAT","1909","5664"
"NEVADA","2016","HUMBOLDT","Reno","REPUBLICAN","4521","6433"
"NEVADA","2016","HUMBOLDT","Reno","DEMOCRAT","1386","6433"
"NEVADA","2012","HUMBOLDT","Reno","DEMOCRAT","1737","5744"
"NEVADA","2012","HUMBOLDT","Reno","REPUBLICAN","3810","5744"
"NEVADA","2020","HUMBOLDT","Reno","DEMOCRAT","1689","7771"
"NEVADA","2020","HUMBOLDT","Reno","REPUBLICAN","5877","7771"
"NEVADA","2020","LANDER","Reno","REPUBLICAN","2198","2765"
"NEVADA","2020","LANDER","Reno","DEMOCRAT","496","2765"
"NEVADA","2004","LANDER","Reno","REPUBLICAN","1602","2053"
"NEVADA","2004","LANDER","Reno","DEMOCRAT","414","2053"
"NEVADA","2000","LANDER","Reno","REPUBLICAN","1619","2119"
"NEVADA","2000","LANDER","Reno","DEMOCRAT","395","2119"
"NEVADA","2012","LANDER","Reno","DEMOCRAT","534","2165"
"NEVADA","2012","LANDER","Reno","REPUBLICAN","1580","2165"
"NEVADA","2016","LANDER","Reno","DEMOCRAT","403","2413"
"NEVADA","2016","LANDER","Reno","REPUBLICAN","1828","2413"
"NEVADA","2008","LANDER","Reno","REPUBLICAN","1466","2102"
"NEVADA","2008","LANDER","Reno","DEMOCRAT","577","2102"
"NEVADA","2008","LYON","Reno","REPUBLICAN","12154","21103"
"NEVADA","2008","LYON","Reno","DEMOCRAT","8405","21103"
"NEVADA","2016","LYON","Reno","REPUBLICAN","16005","23762"
"NEVADA","2016","LYON","Reno","DEMOCRAT","6146","23762"
"NEVADA","2012","LYON","Reno","DEMOCRAT","7380","21465"
"NEVADA","2012","LYON","Reno","REPUBLICAN","13520","21465"
"NEVADA","2020","LYON","Reno","REPUBLICAN","20906","30229"
"NEVADA","2020","LYON","Reno","DEMOCRAT","8472","30229"
"NEVADA","2000","LYON","Reno","REPUBLICAN","7270","11992"
"NEVADA","2000","LYON","Reno","DEMOCRAT","3955","11992"
"NEVADA","2004","LYON","Reno","DEMOCRAT","5637","17151"
"NEVADA","2004","LYON","Reno","REPUBLICAN","11136","17151"
"NEVADA","2004","MINERAL","Reno","DEMOCRAT","931","2327"
"NEVADA","2004","MINERAL","Reno","REPUBLICAN","1336","2327"
"NEVADA","2000","MINERAL","Reno","REPUBLICAN","1227","2293"
"NEVADA","2000","MINERAL","Reno","DEMOCRAT","916","2293"
"NEVADA","2012","MINERAL","Reno","DEMOCRAT","863","2035"
"NEVADA","2012","MINERAL","Reno","REPUBLICAN","1080","2035"
"NEVADA","2016","MINERAL","Reno","REPUBLICAN","1179","1997"
"NEVADA","2016","MINERAL","Reno","DEMOCRAT","637","1997"
"NEVADA","2008","MINERAL","Reno","REPUBLICAN","1131","2307"
"NEVADA","2008","MINERAL","Reno","DEMOCRAT","1082","2307"
"NEVADA","2020","MINERAL","Reno","DEMOCRAT","824","2327"
"NEVADA","2020","MINERAL","Reno","REPUBLICAN","1420","2327"
"NEVADA","2020","PERSHING","Reno","DEMOCRAT","547","2320"
"NEVADA","2020","PERSHING","Reno","REPUBLICAN","1731","2320"
"NEVADA","2000","PERSHING","Reno","REPUBLICAN","1221","1802"
"NEVADA","2000","PERSHING","Reno","DEMOCRAT","476","1802"
"NEVADA","2004","PERSHING","Reno","REPUBLICAN","1341","1917"
"NEVADA","2004","PERSHING","Reno","DEMOCRAT","538","1917"
"NEVADA","2008","PERSHING","Reno","REPUBLICAN","1075","1836"
"NEVADA","2008","PERSHING","Reno","DEMOCRAT","673","1836"
"NEVADA","2016","PERSHING","Reno","DEMOCRAT","430","1982"
"NEVADA","2016","PERSHING","Reno","REPUBLICAN","1403","1982"
"NEVADA","2012","PERSHING","Reno","REPUBLICAN","1167","1884"
"NEVADA","2012","PERSHING","Reno","DEMOCRAT","632","1884"
"NEVADA","2012","STOREY","Reno","DEMOCRAT","920","2314"
"NEVADA","2012","STOREY","Reno","REPUBLICAN","1321","2314"
"NEVADA","2016","STOREY","Reno","DEMOCRAT","752","2558"
"NEVADA","2016","STOREY","Reno","REPUBLICAN","1616","2558"
"NEVADA","2008","STOREY","Reno","REPUBLICAN","1247","2418"
"NEVADA","2008","STOREY","Reno","DEMOCRAT","1102","2418"
"NEVADA","2020","STOREY","Reno","REPUBLICAN","1901","2868"
"NEVADA","2020","STOREY","Reno","DEMOCRAT","900","2868"
"NEVADA","2004","STOREY","Reno","REPUBLICAN","1253","2168"
"NEVADA","2004","STOREY","Reno","DEMOCRAT","871","2168"
"NEVADA","2000","STOREY","Reno","DEMOCRAT","666","1798"
"NEVADA","2000","STOREY","Reno","REPUBLICAN","1014","1798"
"NEVADA","2000","WASHOE","Reno","DEMOCRAT","52097","122301"
"NEVADA","2000","WASHOE","Reno","REPUBLICAN","63640","122301"
"NEVADA","2004","WASHOE","Reno","REPUBLICAN","81545","159079"
"NEVADA","2004","WASHOE","Reno","DEMOCRAT","74841","159079"
"NEVADA","2008","WASHOE","Reno","REPUBLICAN","76880","180414"
"NEVADA","2008","WASHOE","Reno","DEMOCRAT","99671","180414"
"NEVADA","2016","WASHOE","Reno","REPUBLICAN","94758","209909"
"NEVADA","2016","WASHOE","Reno","DEMOCRAT","97379","209909"
"NEVADA","2012","WASHOE","Reno","DEMOCRAT","95409","187855"
"NEVADA","2012","WASHOE","Reno","REPUBLICAN","88453","187855"
"NEVADA","2020","WASHOE","Reno","REPUBLICAN","116653","251956"
"NEVADA","2020","WASHOE","Reno","DEMOCRAT","128052","251956"
"VIRGINIA","2020","ACCOMACK","Richmond","DEMOCRAT","11","16962"
"VIRGINIA","2020","ACCOMACK","Richmond","REPUBLICAN","3084","16962"
"VIRGINIA","2020","ACCOMACK","Richmond","REPUBLICAN","6078","16962"
"VIRGINIA","2020","ACCOMACK","Richmond","REPUBLICAN","10","16962"
"VIRGINIA","2020","ACCOMACK","Richmond","DEMOCRAT","2072","16962"
"VIRGINIA","2020","ACCOMACK","Richmond","DEMOCRAT","5495","16962"
"VIRGINIA","2004","ACCOMACK","Richmond","DEMOCRAT","5518","13356"
"VIRGINIA","2004","ACCOMACK","Richmond","REPUBLICAN","7726","13356"
"VIRGINIA","2000","ACCOMACK","Richmond","REPUBLICAN","6352","11925"
"VIRGINIA","2000","ACCOMACK","Richmond","DEMOCRAT","5092","11925"
"VIRGINIA","2016","ACCOMACK","Richmond","DEMOCRAT","6740","15818"
"VIRGINIA","2016","ACCOMACK","Richmond","REPUBLICAN","8583","15818"
"VIRGINIA","2008","ACCOMACK","Richmond","DEMOCRAT","7607","15623"
"VIRGINIA","2008","ACCOMACK","Richmond","REPUBLICAN","7833","15623"
"VIRGINIA","2012","ACCOMACK","Richmond","DEMOCRAT","7655","16051"
"VIRGINIA","2012","ACCOMACK","Richmond","REPUBLICAN","8213","16051"
"VIRGINIA","2012","ALBEMARLE","Richmond","REPUBLICAN","23297","53907"
"VIRGINIA","2012","ALBEMARLE","Richmond","DEMOCRAT","29757","53907"
"VIRGINIA","2016","ALBEMARLE","Richmond","DEMOCRAT","33345","56726"
"VIRGINIA","2016","ALBEMARLE","Richmond","REPUBLICAN","19259","56726"
"VIRGINIA","2008","ALBEMARLE","Richmond","DEMOCRAT","29792","50984"
"VIRGINIA","2008","ALBEMARLE","Richmond","REPUBLICAN","20576","50984"
"VIRGINIA","2020","ALBEMARLE","Richmond","DEMOCRAT","33416","64657"
"VIRGINIA","2020","ALBEMARLE","Richmond","DEMOCRAT","8716","64657"
"VIRGINIA","2020","ALBEMARLE","Richmond","DEMOCRAT","334","64657"
"VIRGINIA","2020","ALBEMARLE","Richmond","REPUBLICAN","93","64657"
"VIRGINIA","2020","ALBEMARLE","Richmond","REPUBLICAN","11587","64657"
"VIRGINIA","2020","ALBEMARLE","Richmond","REPUBLICAN","9124","64657"
"VIRGINIA","2000","ALBEMARLE","Richmond","REPUBLICAN","18291","36846"
"VIRGINIA","2000","ALBEMARLE","Richmond","DEMOCRAT","16255","36846"
"VIRGINIA","2004","ALBEMARLE","Richmond","DEMOCRAT","22088","43726"
"VIRGINIA","2004","ALBEMARLE","Richmond","REPUBLICAN","21189","43726"
"VIRGINIA","2004","ALLEGHANY","Richmond","DEMOCRAT","3203","7195"
"VIRGINIA","2004","ALLEGHANY","Richmond","REPUBLICAN","3962","7195"
"VIRGINIA","2000","ALLEGHANY","Richmond","REPUBLICAN","2808","5123"
"VIRGINIA","2000","ALLEGHANY","Richmond","DEMOCRAT","2214","5123"
"VIRGINIA","2008","ALLEGHANY","Richmond","DEMOCRAT","3553","7369"
"VIRGINIA","2008","ALLEGHANY","Richmond","REPUBLICAN","3715","7369"
"VIRGINIA","2012","ALLEGHANY","Richmond","DEMOCRAT","3403","7173"
"VIRGINIA","2012","ALLEGHANY","Richmond","REPUBLICAN","3595","7173"
"VIRGINIA","2016","ALLEGHANY","Richmond","REPUBLICAN","4874","7325"
"VIRGINIA","2016","ALLEGHANY","Richmond","DEMOCRAT","2166","7325"
"VIRGINIA","2020","ALLEGHANY","Richmond","REPUBLICAN","1450","8203"
"VIRGINIA","2020","ALLEGHANY","Richmond","REPUBLICAN","4409","8203"
"VIRGINIA","2020","ALLEGHANY","Richmond","DEMOCRAT","0","8203"
"VIRGINIA","2020","ALLEGHANY","Richmond","DEMOCRAT","993","8203"
"VIRGINIA","2020","ALLEGHANY","Richmond","REPUBLICAN","0","8203"
"VIRGINIA","2020","ALLEGHANY","Richmond","DEMOCRAT","1250","8203"
"VIRGINIA","2020","AMELIA","Richmond","DEMOCRAT","1719","7894"
"VIRGINIA","2020","AMELIA","Richmond","DEMOCRAT","673","7894"
"VIRGINIA","2020","AMELIA","Richmond","DEMOCRAT","19","7894"
"VIRGINIA","2020","AMELIA","Richmond","REPUBLICAN","2595","7894"
"VIRGINIA","2020","AMELIA","Richmond","REPUBLICAN","2778","7894"
"VIRGINIA","2020","AMELIA","Richmond","REPUBLICAN","17","7894"
"VIRGINIA","2000","AMELIA","Richmond","REPUBLICAN","2947","4788"
"VIRGINIA","2000","AMELIA","Richmond","DEMOCRAT","1754","4788"
"VIRGINIA","2004","AMELIA","Richmond","DEMOCRAT","1862","5397"
"VIRGINIA","2004","AMELIA","Richmond","REPUBLICAN","3499","5397"
"VIRGINIA","2016","AMELIA","Richmond","REPUBLICAN","4708","7040"
"VIRGINIA","2016","AMELIA","Richmond","DEMOCRAT","2128","7040"
"VIRGINIA","2008","AMELIA","Richmond","REPUBLICAN","3970","6529"
"VIRGINIA","2008","AMELIA","Richmond","DEMOCRAT","2488","6529"
"VIRGINIA","2012","AMELIA","Richmond","DEMOCRAT","2490","6915"
"VIRGINIA","2012","AMELIA","Richmond","REPUBLICAN","4331","6915"
"VIRGINIA","2012","AMHERST","Richmond","DEMOCRAT","5900","14970"
"VIRGINIA","2012","AMHERST","Richmond","REPUBLICAN","8876","14970"
"VIRGINIA","2016","AMHERST","Richmond","DEMOCRAT","5057","15396"
"VIRGINIA","2016","AMHERST","Richmond","REPUBLICAN","9719","15396"
"VIRGINIA","2008","AMHERST","Richmond","REPUBLICAN","8470","14700"
"VIRGINIA","2008","AMHERST","Richmond","DEMOCRAT","6094","14700"
"VIRGINIA","2020","AMHERST","Richmond","REPUBLICAN","4","17005"
"VIRGINIA","2020","AMHERST","Richmond","DEMOCRAT","3871","17005"
"VIRGINIA","2020","AMHERST","Richmond","DEMOCRAT","1746","17005"
"VIRGINIA","2020","AMHERST","Richmond","DEMOCRAT","55","17005"
"VIRGINIA","2020","AMHERST","Richmond","REPUBLICAN","6550","17005"
"VIRGINIA","2020","AMHERST","Richmond","REPUBLICAN","4487","17005"
"VIRGINIA","2004","AMHERST","Richmond","DEMOCRAT","4866","12695"
"VIRGINIA","2004","AMHERST","Richmond","REPUBLICAN","7758","12695"
"VIRGINIA","2000","AMHERST","Richmond","DEMOCRAT","4812","11712"
"VIRGINIA","2000","AMHERST","Richmond","REPUBLICAN","6660","11712"
"VIRGINIA","2000","APPOMATTOX","Richmond","REPUBLICAN","3654","5927"
"VIRGINIA","2000","APPOMATTOX","Richmond","DEMOCRAT","2132","5927"
"VIRGINIA","2004","APPOMATTOX","Richmond","DEMOCRAT","2191","6655"
"VIRGINIA","2004","APPOMATTOX","Richmond","REPUBLICAN","4366","6655"
"VIRGINIA","2008","APPOMATTOX","Richmond","REPUBLICAN","4903","7630"
"VIRGINIA","2008","APPOMATTOX","Richmond","DEMOCRAT","2641","7630"
"VIRGINIA","2012","APPOMATTOX","Richmond","DEMOCRAT","2453","7935"
"VIRGINIA","2012","APPOMATTOX","Richmond","REPUBLICAN","5340","7935"
"VIRGINIA","2016","APPOMATTOX","Richmond","REPUBLICAN","5715","8011"
"VIRGINIA","2016","APPOMATTOX","Richmond","DEMOCRAT","2023","8011"
"VIRGINIA","2020","APPOMATTOX","Richmond","REPUBLICAN","3700","9268"
"VIRGINIA","2020","APPOMATTOX","Richmond","REPUBLICAN","2995","9268"
"VIRGINIA","2020","APPOMATTOX","Richmond","REPUBLICAN","7","9268"
"VIRGINIA","2020","APPOMATTOX","Richmond","DEMOCRAT","3","9268"
"VIRGINIA","2020","APPOMATTOX","Richmond","DEMOCRAT","850","9268"
"VIRGINIA","2020","APPOMATTOX","Richmond","DEMOCRAT","1565","9268"
"VIRGINIA","2020","AUGUSTA","Richmond","REPUBLICAN","17741","42278"
"VIRGINIA","2020","AUGUSTA","Richmond","DEMOCRAT","7874","42278"
"VIRGINIA","2020","AUGUSTA","Richmond","DEMOCRAT","2911","42278"
"VIRGINIA","2020","AUGUSTA","Richmond","DEMOCRAT","55","42278"
"VIRGINIA","2020","AUGUSTA","Richmond","REPUBLICAN","12866","42278"
"VIRGINIA","2020","AUGUSTA","Richmond","REPUBLICAN","107","42278"
"VIRGINIA","2004","AUGUSTA","Richmond","DEMOCRAT","7019","29704"
"VIRGINIA","2004","AUGUSTA","Richmond","REPUBLICAN","22100","29704"
"VIRGINIA","2000","AUGUSTA","Richmond","REPUBLICAN","17744","25271"
"VIRGINIA","2000","AUGUSTA","Richmond","DEMOCRAT","6643","25271"
"VIRGINIA","2016","AUGUSTA","Richmond","REPUBLICAN","26163","36343"
"VIRGINIA","2016","AUGUSTA","Richmond","DEMOCRAT","8177","36343"
"VIRGINIA","2008","AUGUSTA","Richmond","REPUBLICAN","23120","33338"
"VIRGINIA","2008","AUGUSTA","Richmond","DEMOCRAT","9825","33338"
"VIRGINIA","2012","AUGUSTA","Richmond","DEMOCRAT","9451","33672"
"VIRGINIA","2012","AUGUSTA","Richmond","REPUBLICAN","23624","33672"
"VIRGINIA","2012","BATH","Richmond","DEMOCRAT","894","2223"
"VIRGINIA","2012","BATH","Richmond","REPUBLICAN","1274","2223"
"VIRGINIA","2016","BATH","Richmond","REPUBLICAN","1548","2253"
"VIRGINIA","2016","BATH","Richmond","DEMOCRAT","603","2253"
"VIRGINIA","2008","BATH","Richmond","DEMOCRAT","1043","2432"
"VIRGINIA","2008","BATH","Richmond","REPUBLICAN","1349","2432"
"VIRGINIA","2020","BATH","Richmond","REPUBLICAN","4","2501"
"VIRGINIA","2020","BATH","Richmond","REPUBLICAN","1431","2501"
"VIRGINIA","2020","BATH","Richmond","REPUBLICAN","399","2501"
"VIRGINIA","2020","BATH","Richmond","DEMOCRAT","0","2501"
"VIRGINIA","2020","BATH","Richmond","DEMOCRAT","288","2501"
"VIRGINIA","2020","BATH","Richmond","DEMOCRAT","358","2501"
"VIRGINIA","2000","BATH","Richmond","REPUBLICAN","1311","2210"
"VIRGINIA","2000","BATH","Richmond","DEMOCRAT","822","2210"
"VIRGINIA","2004","BATH","Richmond","REPUBLICAN","1432","2282"
"VIRGINIA","2004","BATH","Richmond","DEMOCRAT","828","2282"
"VIRGINIA","2004","BEDFORD","Richmond","REPUBLICAN","21925","31404"
"VIRGINIA","2004","BEDFORD","Richmond","DEMOCRAT","1042","2542"
"VIRGINIA","2004","BEDFORD","Richmond","REPUBLICAN","1472","2542"
"VIRGINIA","2004","BEDFORD","Richmond","DEMOCRAT","9102","31404"
"VIRGINIA","2000","BEDFORD","Richmond","REPUBLICAN","17224","26149"
"VIRGINIA","2000","BEDFORD","Richmond","DEMOCRAT","8160","26149"
"VIRGINIA","2000","BEDFORD","Richmond","DEMOCRAT","1078","2441"
"VIRGINIA","2000","BEDFORD","Richmond","REPUBLICAN","1269","2441"
"VIRGINIA","2008","BEDFORD","Richmond","DEMOCRAT","11017","35830"
"VIRGINIA","2008","BEDFORD","Richmond","REPUBLICAN","24420","35830"
"VIRGINIA","2008","BEDFORD","Richmond","DEMOCRAT","1208","2734"
"VIRGINIA","2008","BEDFORD","Richmond","REPUBLICAN","1497","2734"
"VIRGINIA","2012","BEDFORD","Richmond","REPUBLICAN","1527","2805"
"VIRGINIA","2012","BEDFORD","Richmond","DEMOCRAT","1225","2805"
"VIRGINIA","2012","BEDFORD","Richmond","DEMOCRAT","10209","37425"
"VIRGINIA","2012","BEDFORD","Richmond","REPUBLICAN","26679","37425"
"VIRGINIA","2016","BEDFORD","Richmond","DEMOCRAT","9768","42525"
"VIRGINIA","2016","BEDFORD","Richmond","DEMOCRAT","0","0"
"VIRGINIA","2016","BEDFORD","Richmond","REPUBLICAN","0","0"
"VIRGINIA","2016","BEDFORD","Richmond","REPUBLICAN","30659","42525"
"VIRGINIA","2020","BEDFORD","Richmond","DEMOCRAT","3346","48669"
"VIRGINIA","2020","BEDFORD","Richmond","REPUBLICAN","124","48669"
"VIRGINIA","2020","BEDFORD","Richmond","REPUBLICAN","20268","48669"
"VIRGINIA","2020","BEDFORD","Richmond","REPUBLICAN","15208","48669"
"VIRGINIA","2020","BEDFORD","Richmond","DEMOCRAT","125","48669"
"VIRGINIA","2020","BEDFORD","Richmond","DEMOCRAT","8705","48669"
"VIRGINIA","2020","BLAND","Richmond","DEMOCRAT","218","3479"
"VIRGINIA","2020","BLAND","Richmond","DEMOCRAT","313","3479"
"VIRGINIA","2020","BLAND","Richmond","DEMOCRAT","1","3479"
"VIRGINIA","2020","BLAND","Richmond","REPUBLICAN","976","3479"
"VIRGINIA","2020","BLAND","Richmond","REPUBLICAN","1925","3479"
"VIRGINIA","2020","BLAND","Richmond","REPUBLICAN","2","3479"
"VIRGINIA","2000","BLAND","Richmond","REPUBLICAN","1759","2688"
"VIRGINIA","2000","BLAND","Richmond","DEMOCRAT","851","2688"
"VIRGINIA","2004","BLAND","Richmond","REPUBLICAN","1962","2865"
"VIRGINIA","2004","BLAND","Richmond","DEMOCRAT","846","2865"
"VIRGINIA","2016","BLAND","Richmond","DEMOCRAT","453","3139"
"VIRGINIA","2016","BLAND","Richmond","REPUBLICAN","2573","3139"
"VIRGINIA","2008","BLAND","Richmond","DEMOCRAT","864","2959"
